Owens Corning/Fibreboard Corp.	Rayonier Plant	Fernandina Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Gulfstream Racetrack	Miami	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Morris Fertilizer Company	Bartow	FL	1900-01-01	1982-12-31
Combustion Engineering	Irvin S Cobb	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Putnam Power Plant - Unit 2	East Palatka	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Ft. Pierce Powerhouse	Fort Pierce	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	State Farm Operations Center	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Chemstrand Company	Pensacola	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	First United Methodist Church	Ocala	FL	1900-01-01	1982-12-31
Owens Corning	Jacksonville Electric Authority - Southside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Employee Service Center	Bay Lake	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jacksonville Naval Air Station, Air Craft Stripping Building	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Farmland Industries	Bartow	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tenneco Chemicals Newport Division	Pensacola	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power & Light	Perrine	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	General Portland Cement Company - Florida Portland Cement Division	Miami	FL	1900-01-01	1982-12-31
A. P. Green Industries	Gulf Naval Stores	Nocatee	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Badger America	Tampa	FL	1900-01-01	1982-12-31
Combustion Engineering	Baptist Medical Center	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Maddox Foundry And Machine Works	Archer	FL	1900-01-01	1982-12-31
A. P. Green Industries	Okeelanta Sugar Company	South Bay	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power Company - Higgins Plant	Oldsmar	FL	1900-01-01	1982-12-31
Armstrong World Industries	Naval Air Station, Heat Treatment Facility	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	North Brothers	Dania	FL	1900-01-01	1982-12-31
Armstrong World Industries	Naval Air Station, E.M. General Exhaust	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Gainesville Regional Utilities - Downtown Power Plant	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Cf Chemicals	Bartow	FL	1900-01-01	1982-12-31
Owens Corning	Virginia Carolina Chemical Company - C S P Plant	Nichols	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Miami Dade Drydock	Miami	FL	1900-01-01	1982-12-31
Owens Corning	Seaboard Airline	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Riviera Beach Power Plant	Riviera Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	National Container Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power And Light - Martin Power Plant	Indiantown	FL	1900-01-01	1982-12-31
North American Refractories Co. (NARCO)	City Of Lake Worth	Lake Worth	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	American Cyanamid Company	Pace	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Winter Haven Water, Ice And Light Company - Power Plant	Winter Haven	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Mary Help Of Christians Center - Church	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	J.W. Allen And Associates	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Standard Lumber Company	Alton	FL	1900-01-01	1982-12-31
Owens Corning	Old Crown Warehouse	Sanford	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	City Of Ormond Beach – Pump Station 4-P	Ormond Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	General Foods Company Maxwell House Division	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power And Light Company - Street Lucie Nuclear Power Plant	Fort Pierce	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Gas Company - Gas Plant	Tampa	FL	1900-01-01	1982-12-31
ACandS, Inc.	Bacardi Bottling Company, Laboratory Building	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Filipp Mazzei	Jacksonville	FL	1900-01-01	1982-12-31
ACandS, Inc.	Pensacola Naval Air Station, Bachelor Enlisted Quarters	Pensacola	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Fruit Growers Express Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Hickory Specialties Company	Ocala	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Portland Cement	Tampa	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	First Federal Savings And Loan Association Of Mid-Florida	Deland	FL	1900-01-01	1982-12-31
Armstrong World Industries	Sauer	Orlando	FL	1900-01-01	1982-12-31
A. P. Green Industries	Launch Pad Complex 34	Cape Canaveral	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Miami Modern Police Department Building	Miami	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Florida Power & Light	Palatka	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Jensen Beach Volunteer Fire Department	Jensen Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Recruit Barracks	Orlando	FL	1900-01-01	1982-12-31
United States Mineral Products	Alafia Lutz Job	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Scarborough & Green	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Saint Regis Paper Company	Cantonment	FL	1900-01-01	1982-12-31
Owens Corning	Fort Pierce Power Plant	Fort Pierce	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	State Phosphate Company	Agricola	FL	1900-01-01	1982-12-31
Owens Corning	Erie City Iron Works - New Boiler	Key West	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jefferson Smurfit	Fernandina Beach	FL	1900-01-01	1982-12-31
United States Mineral Products	Lebanon Hospital	Miami	FL	1900-01-01	1982-12-31
Armstrong World Industries	L.T. Jernigan, 368 State Street	Orlando	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Hollywood Florida Water & Sewage	Hollywood	FL	1900-01-01	1982-12-31
Armstrong World Industries	Chiefland High School Addition	Chiefland	FL	1900-01-01	1982-12-31
Combustion Engineering	Orlando Utilities Commission - Indian River Plant	Titusville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Nas	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	Tampa Ship Repair & Dry Dock Company	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Clinton Foods	Dunedin	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Owens Corning Fiberglass Company	Miami	FL	1900-01-01	1982-12-31
A. P. Green Industries	Westinghouse Electric	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Csx Railroad	Jacksonville	FL	1900-01-01	1982-12-31
Burns & Roe Enterprises, Inc.	Broward County Resource Recovery	Fort Lauderdale	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Florida Power Company	Ellaville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Associated Paint And Plaster	Medley	FL	1900-01-01	1982-12-31
G-I Holdings	City Of Gainesville Florida - Generating Station	Gainesville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Testing Lab Department Of Highway	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Dixie Lime And Stone Comp	Sumterville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Meridith Company	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	City Of Key West/Key West #3	Key West	FL	1900-01-01	1982-12-31
Combustion Engineering	Newport News Industrial Company	Pensacola	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Bank Of Clearwater	Clearwater	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Leesburg Canning Company	Leesburg	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	General Portland Cement Company - Florida Portland Cement Division	Tampa	FL	1900-01-01	1982-12-31
Armstrong World Industries	Escambia Treating Company	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Monsanto	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	American Cyanamid Company	Lakeland	FL	1900-01-01	1982-12-31
Owens Corning	Sanford Powerhouse	Sanford	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Miami Herald	Miami	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	City Of Lake Worth Utilities - Tom G. Smith Power Plant	Lake Worth	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Lakeland Light And Water Department - Lake Parker Plant	Lakeland	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	M. Garcia Electric Motors	Miami	FL	1900-01-01	1982-12-31
Combustion Engineering	Junius Smith	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Korland International Cor	Holiday	FL	1900-01-01	1982-12-31
A. P. Green Industries	J.F. Pritchard & Company	Bonnie	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Florida Power & Light Powerhouse	Sanford	FL	1900-01-01	1982-12-31
Plibrico Co.	Board Of County Commissioners Of Polk County	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida State Hospital	Chattahoochee	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Hookers Point	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Davidson Chemical Company	Ridgewood	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Arvah B Hopkins Generating Station	Tallahassee	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Memorial Junior High School	Orlando	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Lykes Meat Packing Plant	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Palm Beach Power Plant	Palm Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Reichhold Chemicals, 407 S. Pace Blvd.	Pensacola	FL	1900-01-01	1982-12-31
Turner & Newall	Chemstrand/Monsanto - Tank	Gonzalez	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Champion Paper	Cantonment	FL	1900-01-01	1982-12-31
Plibrico Co.	Broward County Animal County Div	Pompano Beach	FL	1900-01-01	1982-12-31
Owens Corning	Baird Hardware Company	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning	Pier #2 - Miami Docks	Miami	FL	1900-01-01	1982-12-31
Combustion Engineering	Street Paul	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Cutler Power Plant - Unit 6	Miami	FL	1900-01-01	1982-12-31
Armstrong World Industries	W.W. Gay Mechanical Contractors	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	New National Linen Service	Orlando	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Wilson & Toomer Fertilizer Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	U S Gypsum Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	American Oil Company	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Fletcher High School	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Episcopal High School	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Municipal Hospital	Tampa	FL	1900-01-01	1982-12-31
Armstrong World Industries	University Of Florida, Florida State Museum	Gainesville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Occidental Chemical Company	White Springs	FL	1900-01-01	1982-12-31
ACandS, Inc.	Jacksonville Naval Air Station - Steam Line	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	First Federal Savings And Loan Association Of Daytona Beach	Daytona Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	West Florida Hospital	Pensacola	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Claude Pepper Federal Office Building	Miami	FL	1900-01-01	1982-12-31
Combustion Engineering	Zoller Lumber Company	Bradenton	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Buckeye Cellulose Company	Perry	FL	1900-01-01	1982-12-31
Owens Corning	Polynesian Hotel Disney World	Orlando	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Street Regis	Cantonment	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Buckeye Cellulose Company	Perry	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Jefferson Smurfit Company	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	John Philip Sousa	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	Street Regis Paper Mill	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Seville Hospital	Miami Beach	FL	1900-01-01	1982-12-31
Plibrico Co.	J.T. Goethe Lumber Company	Dunnellon	FL	1900-01-01	1982-12-31
A. P. Green Industries	Moore Dry Kiln Company	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	City Of Lauderhill Water Dept And Treatment Plant	Lauderhill	FL	1900-01-01	1982-12-31
Combustion Engineering	Duke Lumber Company	Alachua	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jacksonville Naval Air Station, Plating & Cleaning Facility	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Ocola Manufacturing Company	Ocala	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Street Regis Paper Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Sikes Company Florida Tile	Lakeland	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Borden Chemical Company – Phosphoric Acid Plant	Palmetto	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Becker Industries	Lakeland	FL	1900-01-01	1982-12-31
A. P. Green Industries	Us Plywood	Tampa	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	American Cyanamid	Pace	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Merrill Stevens	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	North Brothers	Gonzalez	FL	1900-01-01	1982-12-31
Armstrong World Industries	University Of Florida, Dover Conner Building	Gainesville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Davy Mckee Lakeland	Lakeland	FL	1900-01-01	1982-12-31
Burns & Roe Enterprises, Inc.	A.W. Higgins Power Station	Oldsmar	FL	1900-01-01	1982-12-31
Armstrong World Industries	Naval Air Station Jacksonville - Boiler Feed Water	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Phosphate Mining Company	Lakeland	FL	1900-01-01	1982-12-31
Combustion Engineering	Edwin G Weed	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power And Light - Ft. Myers Power Plant	Fort Myers	FL	1900-01-01	1982-12-31
Combustion Engineering	George L. Simonds	Dunedin	FL	1900-01-01	1982-12-31
Combustion Engineering	Artesian	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Tampa Spring And Wheel Company I	Tampa	FL	1900-01-01	1982-12-31
Combustion Engineering	Richard K. Call	Jacksonville	FL	1900-01-01	1982-12-31
ACandS, Inc.	Stroock & Wittenberg Company, West O Street	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning	University Of Florida - Nuclear Science Building	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Robshaws Service Center	Palatka	FL	1900-01-01	1982-12-31
Armstrong World Industries	Holiday Inn Hotel	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Armstrong Cork Company	Pensacola	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Disney World - Distribution Center #1	Orlando	FL	1900-01-01	1982-12-31
ACandS, Inc.	Pensacola Naval Air Station, Building 1953	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Okeelanta Sugar Refinery	South Bay	FL	1900-01-01	1982-12-31
Combustion Engineering	Wadsworth Lumber	Bunnell	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	East Coast Electric Light, Power And Ice Company - Ice And Light Plant	West Palm Beach	FL	1900-01-01	1982-12-31
A. P. Green Industries	Titanium Enterprises	Green Cove Springs	FL	1900-01-01	1982-12-31
A. P. Green Industries	Tiffany Tile Company	Tampa	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Miami Dade Water & Sewer	Miami	FL	1900-01-01	1982-12-31
Owens Corning	Erie City Iron Works	Key West	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Maxwell House Coffee	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Black Point Powerhouse	Tampa	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Naval Hospital	Orlando	FL	1900-01-01	1982-12-31
Owens Corning	University Of Florida - Power Plant #2	Gainesville	FL	1900-01-01	1982-12-31
Combustion Engineering	University Of Florida	Gainesville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Cleaners Hangers Company, 735 N. Lane Avenue	Jacksonville	FL	1900-01-01	1982-12-31
ACandS, Inc.	Monsanto Company	Gonzalez	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Pcs Phosphate	White Springs	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Orlando Utilities Commission - Indian River Power Plant	Titusville	FL	1900-01-01	1982-12-31
Plibrico Co.	Prathers Laundry & Dry Cleaning	Fort Myers	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Orange Park Mall - Ivey'S	Orange Park	FL	1900-01-01	1982-12-31
A. P. Green Industries	Gibbs Company	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Worthington Pump	Pompano Beach	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Nas	Jacksonville	FL	1900-01-01	1982-12-31
Turner & Newall	Acco - Ceiling	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Bonnie Mine	Mulberry	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	American Airmotive Company	Miami	FL	1900-01-01	1982-12-31
Keene Corp.	Florida Power CompanyHiggins Station	Oldsmar	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Shipyards	Tampa	FL	1900-01-01	1982-12-31
ACandS, Inc.	Hardaway Contracting Company, P.O. Box 1711	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Hudson Pulp & Paper Mill	Palatka	FL	1900-01-01	1982-12-31
Combustion Engineering	Amienois	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Nelio Chemical	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Central Christian Church	Orlando	FL	1900-01-01	1982-12-31
Armstrong World Industries	Herman Sausage Factory, Six Mile Creek, Box 1651	Tampa	FL	1900-01-01	1982-12-31
Armstrong World Industries	Florida Gas Company - Headquarters	Winter Park	FL	1900-01-01	1982-12-31
A. P. Green Industries	Atlantic Coast Line Rail Road Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Chemical Lime Company	Brooksville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Pensacola Naval Air Station, Building 1500	Pensacola	FL	1900-01-01	1982-12-31
Armstrong World Industries	F.A.A.	Hilliard	FL	1900-01-01	1982-12-31
Turner & Newall	Fairville Lanes Bowling Alley	Orlando	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power And Light Company - Turkey Point Power Plant	Homestead	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Cf Chemicals	Bartow	FL	1900-01-01	1982-12-31
United States Mineral Products	Low Rent Housing	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Acid	Lakeland	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Hilsboro Hotel	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Archer Daniels Midland Company	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning	Orlando Utilities - Powerhouse	Cocoa	FL	1900-01-01	1982-12-31
Armstrong World Industries	Hardaway Contracting Company, P.O. Box 1711	Pensacola	FL	1900-01-01	1982-12-31
Armstrong World Industries	General Instruction Building	Pensacola	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Buckeye Cellulose Company	Perry	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Monsanto Textiles	Pensacola	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Pembroke Lakes Elementary School	Pembroke Pines	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Arvah B Hopkins Generating Station	Tallahassee	FL	1900-01-01	1982-12-31
Owens Corning	Hudson Pulp & Paper Company	Palatka	FL	1900-01-01	1982-12-31
Pittsburgh Corning	Federation Chemicals Plant	West Palm Beach	FL	1900-01-01	1982-12-31
A. P. Green Industries	Borden Chemical Company	Piney Point	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power & Light Company - Cutler Power Plant	Miami	FL	1900-01-01	1982-12-31
Combustion Engineering	Thomas A Mcginley	Jacksonville	FL	1900-01-01	1982-12-31
ACandS, Inc.	Southern Marine Company, Stokes Landing	Palatka	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Jefferson Smurfit Company	Fernandina Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Cummer Lumber Company	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	International Agricultural Company	Mulberry	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Street Anthony'S Hospital	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Georgia Pacific Company	Chiefland	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Sarasota Powerhouse	Sarasota	FL	1900-01-01	1982-12-31
A. P. Green Industries	University Of S. Florida	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Street Regis Paper Mill	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Jacksonville International Airport - Concourse C	Jacksonville	FL	1900-01-01	1982-12-31
Turner & Newall	W.T.V.T. Studio	Tampa	FL	1900-01-01	1982-12-31
Turner & Newall	Tenneco Chemicals - P.O.F. Still	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning	Industrial Marine Supply Company	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Pennsylvania Sugar Company	Miami	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Turkey Point Powerhouse	Homestead	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power Company - Suwannee River Plant	Live Oak	FL	1900-01-01	1982-12-31
Keene Corp.	Municipal Power Plant	Lakeland	FL	1900-01-01	1982-12-31
Combustion Engineering	Grand Hope	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jacksonville Electric Authority - Northside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Pier 66 Hotel	Fort Lauderdale	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Rainer Pulp And Paper Company	Fernandina Beach	FL	1900-01-01	1982-12-31
Combustion Engineering	Joseph Schlitz Brewing Company	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Gainesville Power Plant	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Plymouth Citus Products	Plymouth	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	International Mineral And Chemical Company	Mulberry	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Hudson Pulp & Paper Mill	Palatka	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Container Company	Fernandina Beach	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Lehigh Portland Cement Company	Miami	FL	1900-01-01	1982-12-31
A. P. Green Industries	Hudson Pulp & Paper Company	Palatka	FL	1900-01-01	1982-12-31
Owens Corning	Orlando Utilities Commission - Indian River Power Plant - Unit 3	Titusville	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power And Light Company - Port Everglades Power Plant	Fort Lauderdale	FL	1900-01-01	1982-12-31
Combustion Engineering	Owen Wister	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Osceola Farms Company	Pahokee	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Lake Wales Elementary School	Lake Wales	FL	1900-01-01	1982-12-31
Owens Corning	Cca	Green Bay	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jacksonville University, J. Henry Gooding Building	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Georgia Pacific Company - Boiler Room	Chiefland	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Florida Power & Light	Miami	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Keystone Shopping Center	North Miami	FL	1900-01-01	1982-12-31
Owens Corning	Container Company	Fernandina Beach	FL	1900-01-01	1982-12-31
A. P. Green Industries	Atlantic Fire Brick & Supply Company	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Anheuser-Busch	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Escambia Chemical Company	Pace	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power And Light Company - Turkey Point Power Plant	Homestead	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Buckeye Cellulose Plant	Foley	FL	1900-01-01	1982-12-31
ACandS, Inc.	Veterans Administration Hospital	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning	Gulf Power Company - Crist Steam Plant - Unit 5	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power Company - Crystal River Power Plant	Crystal River	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Zephyrhills Power Plant	Zephyrhills	FL	1900-01-01	1982-12-31
A. P. Green Industries	B And W Canning Company	Groveland	FL	1900-01-01	1982-12-31
Owens Corning	Naval Air Station, Aircraft Stripping Facility	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Lakeland Light And Water Department - Lake Parker Plant	Lakeland	FL	1900-01-01	1982-12-31
Combustion Engineering	Gulf Power Company - Christ Steam Plant	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Gaylord Container Company	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Rayonier	Fernandina Beach	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Ramada Inn	Fort Walton Beach	FL	1900-01-01	1982-12-31
Owens Corning	Lakeview Siding - Fec Delivery	Fort Lauderdale	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Ray Hunt Ford - Garage	Daytona Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Flordia Power Company - Avon Park Plant	Avon Park	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	United States Sugar Company	Clewiston	FL	1900-01-01	1982-12-31
ACandS, Inc.	Florida National Bank	Bradenton	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	X Field	Milton	FL	1900-01-01	1982-12-31
Armstrong World Industries	Buckeye Paper	Perry	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Avondale Baptist Church	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Hollywood Beach Hotel	Miami	FL	1900-01-01	1982-12-31
